right,difdemshare,demsharenext,demwinnext,demshareprev,demwinprev,demofficeexp,othofficeexp,demelectexp,othelectexp,y1,y2,x,r,z.1,z.2,z.3,z.4,z.5,z.6
1,0.3271047,0.6575283,1,0.5478477,1,2,0,2,0,0.6575283,1,0.3271047,1,0.5478477,1,2,0,2,0
1,1,1,1,0.7295424,1,0,0,0,0,1,1,1,1,0.7295424,1,0,0,0,0
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,2,0,2,0
1,0.8099995,0.7444848,1,0.8868955,1,4,0,4,0,0.7444848,1,0.8099995,1,0.8868955,1,4,0,4,0
1,0.557501,0.7461346,1,0.87864660000000006,1,5,0,5,0,0.7461346,1,0.557501,1,0.87864660000000006,1,5,0,5,0
1,0.5375003,0.7838956,1,0.7444848,1,7,0,7,1,0.7838956,1,0.5375003,1,0.7444848,1,7,0,7,1
1,0.8382004,0.7221793,1,0.7487642,1,10,0,10,0,0.7221793,1,0.8382004,1,0.7487642,1,10,0,10,0
1,0.4443586,0.8043492,1,0.9191002,1,3,0,3,0,0.8043492,1,0.4443586,1,0.9191002,1,3,0,3,0
1,0.6086984,0.7228261,1,0.7221793,1,4,0,4,0,0.7228261,1,0.6086984,1,0.7221793,1,4,0,4,0
1,1,0.8434721,1,0.8313857,1,6,0,6,0,0.8434721,1,1,1,0.8313857,1,6,0,6,0
1,0.6869442,0.8183566,1,1,1,7,0,7,0,0.8183566,1,0.6869442,1,1,1,7,0,7,0
0,-0.1333676,0.4130937,0,0.3777646,0,0,0,0,0,0.4130937,0,-0.1333676,0,0.3777646,0,0,0,0,0
0,-0.131641,0.3890937,0,0.4056563,0,0,3,1,3,0.3890937,0,-0.131641,0,0.4056563,0,0,3,1,3
0,-0.2218126,0.4531146,0,0.4341795,0,0,4,1,4,0.4531146,0,-0.2218126,0,0.4341795,0,0,4,1,4
0,-0.0937709,0.4429327,0,0.3890937,0,0,0,0,0,0.4429327,0,-0.0937709,0,0.3890937,0,0,0,0,0
1,0.6569866,1,1,1,1,9,0,9,0,1,1,0.6569866,1,1,1,9,0,9,0
1,1,0.8294318,1,0.8032528,1,10,0,10,0,0.8294318,1,1,1,0.8032528,1,10,0,10,0
1,0.6588635,0.5914835,1,1,1,11,0,11,0,0.5914835,1,0.6588635,1,1,1,11,0,11,0
1,0.7862607,0.6956041,1,0.4111937,0,1,0,1,0,0.6956041,1,0.7862607,1,0.4111937,0,1,0,1,0
1,0.4643163,0.9182945,1,0.8931304,1,2,0,2,0,0.9182945,1,0.4643163,1,0.8931304,1,2,0,2,0
1,0.8598807,1,1,0.6956041,1,3,0,3,0,1,1,0.8598807,1,0.6956041,1,3,0,3,0
1,1,0.8378592,1,0.6407672,1,6,0,6,0,0.8378592,1,1,1,0.6407672,1,6,0,6,0
1,0.6757184,1,1,1,1,7,0,7,0,1,1,0.6757184,1,1,1,7,0,7,0
1,1,0.7028116,1,0.8378592,1,8,0,8,0,0.7028116,1,1,1,0.8378592,1,8,0,8,0
1,0.3954955,0.7224597,1,0.6923356,1,11,0,11,0,0.7224597,1,0.3954955,1,0.6923356,1,11,0,11,0
1,0.4449195,1,1,0.6977478,1,12,0,12,0,1,1,0.4449195,1,0.6977478,1,12,0,12,0
0,-0.3907111,0.4150633,0,0.3603372,0,0,1,0,1,0.4150633,0,-0.3907111,0,0.3603372,0,0,1,0,1
0,-0.0132346,0.4703619,0,0.451025,0,0,1,0,1,0.4703619,0,-0.0132346,0,0.451025,0,0,1,0,1
0,-0.0592762,0.4781996,0,0.4933827,0,0,2,1,2,0.4781996,0,-0.0592762,0,0.4933827,0,0,2,1,2
0,-0.0436008,0.4177949,0,0.4703619,0,0,3,0,3,0.4177949,0,-0.0436008,0,0.4703619,0,0,3,0,3
0,-0.2596003,0.4890085,0,0.3452837,0,0,9,6,9,0.4890085,0,-0.2596003,0,0.3452837,0,0,9,6,9
0,-0.0219831,0.3263115,0,0.3701999,0,0,0,0,0,0.3263115,0,-0.0219831,0,0.3701999,0,0,0,0,0
0,-0.3473771,0.4296033,0,0.4890085,0,0,1,0,1,0.4296033,0,-0.3473771,0,0.4890085,0,0,1,0,1
0,-0.2830554,0,0,0,0,0,4,0,4,0,0,-0.2830554,0,0,0,0,4,0,4
0,-1,0.3885521,0,0.3584723,0,0,5,0,5,0.3885521,0,-1,0,0.3584723,0,0,5,0,5
0,-0.2228957,0.393836,0,0,0,0,6,0,6,0.393836,0,-0.2228957,0,0,0,0,6,0,6
1,0.1141597,0.6511386,1,0.6871698,1,6,0,7,0,0.6511386,1,0.1141597,1,0.6871698,1,6,0,7,0
1,0.3862925,0.6667261,1,0.5570799,1,7,0,8,0,0.6667261,1,0.3862925,1,0.5570799,1,7,0,8,0
1,0.3334521,0.5340824,1,0.6511386,1,8,0,9,0,0.5340824,1,0.3334521,1,0.6511386,1,8,0,9,0
1,0.375203,0.5445697,1,0.6076054,1,11,0,12,0,0.5445697,1,0.375203,1,0.6076054,1,11,0,12,0
1,0.1261104,0.7006326,1,0.6876015,1,0,0,0,0,0.7006326,1,0.1261104,1,0.6876015,1,0,0,0,0
1,1,0.8228235,1,0.7187006,1,1,0,1,0,0.8228235,1,1,1,0.7187006,1,1,0,1,0
1,0.5646443,0.7531105,1,0.6928657,1,1,0,1,0,0.7531105,1,0.5646443,1,0.6928657,1,1,0,1,0
1,0.5062209,0.8039449,1,0.7823222,1,2,0,2,0,0.8039449,1,0.5062209,1,0.7823222,1,2,0,2,0
1,0.6078898,1,1,0.7531105,1,3,0,3,0,1,1,0.6078898,1,0.7531105,1,3,0,3,0
1,1,0.7478194,1,0.6432018,1,3,0,3,0,0.7478194,1,1,1,0.6432018,1,3,0,3,0
1,0.4956388,1,1,1,1,4,0,4,0,1,1,0.4956388,1,1,1,4,0,4,0
1,1,1,1,0.7478194,1,5,0,5,0,1,1,1,1,0.7478194,1,5,0,5,0
1,1,0.68989,1,1,1,8,0,8,0,0.68989,1,1,1,1,1,8,0,8,0
1,0.3797801,0.9173302,1,1,1,9,0,9,0,0.9173302,1,0.3797801,1,1,1,9,0,9,0
1,0.8346604,1,1,0.68989,1,0,0,0,0,1,1,0.8346604,1,0.68989,1,0,0,0,0
1,1,1,1,1,1,3,0,3,0,1,1,1,1,1,1,3,0,3,0
1,1,0.8081765,1,1,1,4,0,4,0,0.8081765,1,1,1,1,1,4,0,4,0
1,0.6163529,1,1,1,1,5,0,5,0,1,1,0.6163529,1,1,1,5,0,5,0
1,1,0.840402,1,1,1,1,0,1,0,0.840402,1,1,1,1,1,1,0,1,0
1,1,0.8248473,1,0.8218734,1,4,0,4,0,0.8248473,1,1,1,0.8218734,1,4,0,4,0
1,0.6496946,1,1,1,1,5,0,5,0,1,1,0.6496946,1,1,1,5,0,5,0
1,1,1,1,0.8248473,1,6,0,6,0,1,1,1,1,0.8248473,1,6,0,6,0
0,-0.1925205,0.4499595,0,0.3580552,0,0,3,1,3,0.4499595,0,-0.1925205,0,0.3580552,0,0,3,1,3
0,-0.1000811,0,0,0.4037398,0,0,4,1,4,0,0,-0.1000811,0,0.4037398,0,0,4,1,4
0,-1,0.4961824,0,0.4499595,0,0,5,0,5,0.4961824,0,-1,0,0.4499595,0,0,5,0,5
1,0.4957373,1,1,0.5023858,1,1,0,2,0,1,1,0.4957373,1,0.5023858,1,1,0,2,0
1,1,1,1,0.7478687,1,2,0,3,0,1,1,1,1,0.7478687,1,2,0,3,0
1,1,0.7321725,1,1,1,3,0,4,0,0.7321725,1,1,1,1,1,3,0,4,0
0,-0.1312444,0.3732865,0,0.3249022,0,0,1,0,1,0.3732865,0,-0.1312444,0,0.3249022,0,0,1,0,1
0,-0.1599077,0.4437671,0,0.3943723,0,0,4,0,4,0.4437671,0,-0.1599077,0,0.3943723,0,0,4,0,4
0,-0.1124658,0.5350598,1,0.4200462,0,0,5,0,5,0.5350598,1,-0.1124658,0,0.4200462,0,0,5,0,5
1,0.0701195,0.5853443,1,0.4437671,0,0,0,0,0,0.5853443,1,0.0701195,1,0.4437671,0,0,0,0,0
0,-0.227456,0.3525813,0,0.3642251,0,0,1,0,1,0.3525813,0,-0.227456,0,0.3642251,0,0,1,0,1
0,-0.24017,0.3761583,0,0.3651232,0,0,4,1,4,0.3761583,0,-0.24017,0,0.3651232,0,0,4,1,4
0,-0.2476834,0.389585,0,0.379915,0,0,5,2,5,0.389585,0,-0.2476834,0,0.379915,0,0,5,2,5
0,-0.2208299,0.3968873,0,0.3761583,0,0,6,3,6,0.3968873,0,-0.2208299,0,0.3761583,0,0,6,3,6
0,-0.1159028,0.424806,0,0.4025049,0,0,1,0,1,0.424806,0,-0.1159028,0,0.4025049,0,0,1,0,1
0,-0.004348,0.4259824,0,0.398341,0,0,4,0,4,0.4259824,0,-0.004348,0,0.398341,0,0,4,0,4
0,-0.1480352,0.410422,0,0.497826,0,0,5,0,5,0.410422,0,-0.1480352,0,0.497826,0,0,5,0,5
0,-0.174069,0.434543,0,0.4259824,0,0,6,0,6,0.434543,0,-0.174069,0,0.4259824,0,0,6,0,6
1,0.0269937,0.4376865,0,0.4686754,0,0,1,1,1,0.4376865,0,0.0269937,1,0.4686754,0,0,1,1,1
0,-0.1246269,0.3663005,0,0.5134968,1,1,1,2,2,0.3663005,0,-0.1246269,0,0.5134968,1,1,1,2,2
0,-0.267399,0.3258416,0,0.4376865,0,0,2,0,3,0.3258416,0,-0.267399,0,0.4376865,0,0,2,0,3
1,0.0426615,0.6804431,1,0.2708785,0,0,0,0,0,0.6804431,1,0.0426615,1,0.2708785,0,0,0,0,0
1,0.3769306,0.616608,1,0.5213307,1,0,0,0,0,0.616608,1,0.3769306,1,0.5213307,1,0,0,0,0
1,0.2511632,0.6079377,1,0.6804431,1,1,0,1,0,0.6079377,1,0.2511632,1,0.6804431,1,1,0,1,0
0,-0.1782903,0.4364594,0,0.5491239,1,0,0,0,1,0.4364594,0,-0.1782903,0,0.5491239,1,0,0,0,1
0,-0.1270812,0.3968616,0,0.4055037,0,0,1,0,2,0.3968616,0,-0.1270812,0,0.4055037,0,0,1,0,2
0,-0.2062767,0.4475585,0,0.4364594,0,0,0,1,0,0.4475585,0,-0.2062767,0,0.4364594,0,0,0,1,0
0,-0.3689302,0.466368,0,0.424662,0,0,1,0,1,0.466368,0,-0.3689302,0,0.424662,0,0,1,0,1
0,-0.0342399,0.3314897,0,0.2873794,0,0,0,3,0,0.3314897,0,-0.0342399,0,0.2873794,0,0,0,3,0
0,-0.15651,0.3554061,0,0.3514189,0,0,1,0,1,0.3554061,0,-0.15651,0,0.3514189,0,0,1,0,1
0,-0.2084098,0.3402801,0,0.3352292,0,0,0,0,0,0.3402801,0,-0.2084098,0,0.3352292,0,0,0,0,0
0,-0.3194398,0.4126872,0,0.3957951,0,0,1,1,1,0.4126872,0,-0.3194398,0,0.3957951,0,0,1,1,1
0,-0.1710547,0.3969467,0,0.3402801,0,0,2,0,2,0.3969467,0,-0.1710547,0,0.3402801,0,0,2,0,2
0,-0.0023828,0.3312152,0,0.4252081,0,0,1,0,1,0.3312152,0,-0.0023828,0,0.4252081,0,0,1,0,1
0,-0.3362584,0.2885725,0,0.4988086,0,0,2,0,2,0.2885725,0,-0.3362584,0,0.4988086,0,0,2,0,2
0,-0.4228549,0.303716,0,0.3312152,0,0,3,0,3,0.303716,0,-0.4228549,0,0.3312152,0,0,3,0,3
0,-0.2846156,0.394666,0,0.3238501,0,0,6,0,6,0.394666,0,-0.2846156,0,0.3238501,0,0,6,0,6
0,-0.2106681,0.3187137,0,0.3576922,0,0,7,0,7,0.3187137,0,-0.2106681,0,0.3576922,0,0,7,0,7
0,-0.3625726,0.3586106,0,0.394666,0,0,8,0,8,0.3586106,0,-0.3625726,0,0.394666,0,0,8,0,8
0,-0.5444911,0.2577822,0,0.2915756,0,0,2,0,2,0.2577822,0,-0.5444911,0,0.2915756,0,0,2,0,2
0,-0.4844356,0.4252654,0,0.2244849,0,0,0,0,0,0.4252654,0,-0.4844356,0,0.2244849,0,0,0,0,0
0,-0.142574,0.5268877,1,0.2577822,0,0,0,0,0,0.5268877,1,-0.142574,0,0.2577822,0,0,0,0,0
0,-0.0549473,0.4350243,0,0.6167597,1,2,0,2,0,0.4350243,0,-0.0549473,0,0.6167597,1,2,0,2,0
0,-0.0704308,0.4477324,0,0.4595013,0,0,1,0,1,0.4477324,0,-0.0704308,0,0.4595013,0,0,1,0,1
1,0.2403592,0.6315122,1,0.5668655,1,1,0,1,0,0.6315122,1,0.2403592,1,0.5668655,1,1,0,1,0
1,0.1825566,0.5577067,1,0.549188,1,4,0,4,0,0.5577067,1,0.1825566,1,0.549188,1,4,0,4,0
1,0.1154134,0.6285241,1,0.5912783,1,5,0,5,0,0.6285241,1,0.1154134,1,0.5912783,1,5,0,5,0
1,0.2570481,0.6623101,1,0.5577067,1,6,0,6,0,0.6623101,1,0.2570481,1,0.5577067,1,6,0,6,0
1,0.3250819,0.5659361,1,0.5676482,1,2,0,2,0,0.5659361,1,0.3250819,1,0.5676482,1,2,0,2,0
1,0.1356955,0.6037341,1,0.6625409,1,3,0,3,0,0.6037341,1,0.1356955,1,0.6625409,1,3,0,3,0
1,0.2191368,0.6094638,1,0.5659361,1,0,0,0,0,0.6094638,1,0.2191368,1,0.5659361,1,0,0,0,0
1,0.4584441,0.6239185,1,0.642629,1,4,0,4,0,0.6239185,1,0.4584441,1,0.642629,1,4,0,4,0
1,0.2598582,0.6124223,1,0.7292221,1,5,0,5,0,0.6124223,1,0.2598582,1,0.7292221,1,5,0,5,0
1,0.2248447,0.6761254,1,0.6239185,1,3,0,3,1,0.6761254,1,0.2248447,1,0.6239185,1,3,0,3,1
1,0.370892,0.5771154,1,0.6073402,1,8,0,8,0,0.5771154,1,0.370892,1,0.6073402,1,8,0,8,0
1,0.1542307,0.4436717,0,0.685446,1,9,0,9,0,0.4436717,0,0.1542307,1,0.685446,1,9,0,9,0
0,-0.1126567,0.4483978,0,0.5771154,1,10,0,10,0,0.4483978,0,-0.1126567,0,0.5771154,1,10,0,10,0
1,0.0829591,0.6942055,1,0.2477832,0,0,0,0,0,0.6942055,1,0.0829591,1,0.2477832,0,0,0,0,0
1,0.4137495,0.6682752,1,0.5414795,1,1,0,1,0,0.6682752,1,0.4137495,1,0.5414795,1,1,0,1,0
1,0.1931162,0.6078001,1,0.5260443,1,1,0,1,0,0.6078001,1,0.1931162,1,0.5260443,1,1,0,1,0
1,0.2101772,0.522092,1,0.5342493,1,4,0,4,1,0.522092,1,0.2101772,1,0.5342493,1,4,0,4,1
1,0.044184,0.6329914,1,0.6050886,1,5,0,5,0,0.6329914,1,0.044184,1,0.6050886,1,5,0,5,0
1,0.2669956,0.7037462,1,0.522092,1,6,0,6,0,0.7037462,1,0.2669956,1,0.522092,1,6,0,6,0
1,0.6269984,0.6466227,1,0.7179898,1,9,0,9,0,0.6466227,1,0.6269984,1,0.7179898,1,9,0,9,0
1,0.2932453,0.6124238,1,0.8134992,1,10,0,10,0,0.6124238,1,0.2932453,1,0.8134992,1,10,0,10,0
1,0.2248477,0.6612874,1,0.6466227,1,0,0,0,0,0.6612874,1,0.2248477,1,0.6466227,1,0,0,0,0
1,0.5645037,0.7649521,1,0.6313735,1,0,0,0,0,0.7649521,1,0.5645037,1,0.6313735,1,0,0,0,0
1,0.5399134,0.5261013,1,0.7822518,1,1,0,1,0,0.5261013,1,0.5399134,1,0.7822518,1,1,0,1,0
1,0.0522026,0.4469132,0,0.7649521,1,2,0,2,0,0.4469132,0,0.0522026,1,0.7649521,1,2,0,2,0
0,-0.3548429,0.2818618,0,0.4436207,0,0,2,0,3,0.2818618,0,-0.3548429,0,0.4436207,0,0,2,0,3
0,-0.4362764,0.2787675,0,0.3225785,0,0,3,0,4,0.2787675,0,-0.4362764,0,0.3225785,0,0,3,0,4
0,-0.442465,0.5921391,1,0.2818618,0,0,4,0,5,0.5921391,1,-0.442465,0,0.2818618,0,0,4,0,5
1,0.3597073,0.6446847,1,0.7066576,1,2,0,2,0,0.6446847,1,0.3597073,1,0.7066576,1,2,0,2,0
1,0.3275263,0.7204087,1,0.6798536,1,0,0,0,0,0.7204087,1,0.3275263,1,0.6798536,1,0,0,0,0
0,-0.3880442,0,0,0.2343367,0,0,5,0,5,0,0,-0.3880442,0,0.2343367,0,0,5,0,5
0,-0.8923573,0.1889325,0,0.2671801,0,0,0,0,0,0.1889325,0,-0.8923573,0,0.2671801,0,0,0,0,0
0,-0.2234305,0.3973268,0,0,0,0,0,0,0,0.3973268,0,-0.2234305,0,0,0,0,0,0,0
0,-0.2159254,0.2556686,0,0.3567311,0,0,1,0,1,0.2556686,0,-0.2159254,0,0.3567311,0,0,1,0,1
0,-0.2275209,0.328713,0,0.282161,0,0,2,0,2,0.328713,0,-0.2275209,0,0.282161,0,0,2,0,2
0,-0.3425741,0.5146535,1,0.3862396,0,0,3,0,3,0.5146535,1,-0.3425741,0,0.3862396,0,0,3,0,3
1,0.029307,0.4283382,0,0.328713,0,0,0,0,0,0.4283382,0,0.029307,1,0.328713,0,0,0,0,0
0,-0.1288446,0.3436202,0,0.4328963,0,0,2,0,2,0.3436202,0,-0.1288446,0,0.4328963,0,0,2,0,2
0,-0.3127597,0,0,0.4355777,0,0,3,0,3,0,0,-0.3127597,0,0.4355777,0,0,3,0,3
0,-1,0.2911772,0,0.3436202,0,0,4,0,4,0.2911772,0,-1,0,0.3436202,0,0,4,0,4
0,-0.1293375,0.3260154,0,0.349822,0,0,0,0,0,0.3260154,0,-0.1293375,0,0.349822,0,0,0,0,0
0,-0.3479693,0.1928899,0,0.3999744,0,0,1,0,1,0.1928899,0,-0.3479693,0,0.3999744,0,0,1,0,1
0,-0.5602013,0,0,0.3260154,0,0,2,0,2,0,0,-0.5602013,0,0.3260154,0,0,2,0,2
0,-0.3880442,0,0,0.2343367,0,0,5,0,5,0,0,-0.3880442,0,0.2343367,0,0,5,0,5
0,-0.8923573,0.1889325,0,0.2671801,0,0,0,0,0,0.1889325,0,-0.8923573,0,0.2671801,0,0,0,0,0
0,-0.2234305,0.3973268,0,0,0,0,0,0,0,0.3973268,0,-0.2234305,0,0,0,0,0,0,0
0,-0.4996661,0.0936902,0,0.079239,0,0,2,0,3,0.0936902,0,-0.4996661,0,0.079239,0,0,2,0,3
0,-0.4594003,0,0,0,0,0,3,0,4,0,0,-0.4594003,0,0,0,0,3,0,4
1,0.1704429,0.6615638,1,0.5239334,1,1,0,1,0,0.6615638,1,0.1704429,1,0.5239334,1,1,0,1,0
1,0.3271024,0.67516640000000006,1,0.5846165,1,2,0,2,0,0.67516640000000006,1,0.3271024,1,0.5846165,1,2,0,2,0
1,0.3503328,0.6553158,1,0.6615638,1,3,0,3,0,0.6553158,1,0.3503328,1,0.6615638,1,3,0,3,0
0,-0.0157825,0.4334565,0,0.4360199,0,0,1,0,1,0.4334565,0,-0.0157825,0,0.4360199,0,0,1,0,1
1,0.098214,0.480435,0,0.4807223,0,0,0,0,0,0.480435,0,0.098214,1,0.4807223,0,0,0,0,0
0,-0.03913,0.5022826,1,0.549107,1,1,0,1,0,0.5022826,1,-0.03913,0,0.549107,1,1,0,1,0
1,0.0045652,0.504857,1,0.480435,0,1,1,2,1,0.504857,1,0.0045652,1,0.480435,0,1,1,2,1
1,0.131395,0.4422753,0,0.5292652,1,4,0,5,0,0.4422753,0,0.131395,1,0.5292652,1,4,0,5,0
0,-0.1154495,0.4132706,0,0.5655062,1,5,0,6,0,0.4132706,0,-0.1154495,0,0.5655062,1,5,0,6,0
0,-0.1734588,0.4455596,0,0.4422753,0,5,1,7,1,0.4455596,0,-0.1734588,0,0.4422753,0,5,1,7,1
0,-0.5852128,0.4768691,0,0.3685173,0,0,2,0,2,0.4768691,0,-0.5852128,0,0.3685173,0,0,2,0,2
0,-0.0383894,0.4116561,0,0,0,0,0,0,0,0.4116561,0,-0.0383894,0,0,0,0,0,0,0
0,-0.1702524,0.3750525,0,0.4768691,0,0,1,0,1,0.3750525,0,-0.1702524,0,0.4768691,0,0,1,0,1
1,0.1704429,0.6615638,1,0.5239334,1,1,0,1,0,0.6615638,1,0.1704429,1,0.5239334,1,1,0,1,0
1,0.3271024,0.67516640000000006,1,0.5846165,1,2,0,2,0,0.67516640000000006,1,0.3271024,1,0.5846165,1,2,0,2,0
1,0.3503328,0.6553158,1,0.6615638,1,3,0,3,0,0.6553158,1,0.3503328,1,0.6615638,1,3,0,3,0
0,-0.441787,0.2745483,0,0.4252655,0,0,1,0,1,0.2745483,0,-0.441787,0,0.4252655,0,0,1,0,1
0,-0.4209369,0.3182128,0,0.2655942,0,0,2,0,2,0.3182128,0,-0.4209369,0,0.2655942,0,0,2,0,2
0,-0.0724699,0.4325456,0,0.3648487,0,0,1,0,1,0.4325456,0,-0.0724699,0,0.3648487,0,0,1,0,1
0,-0.0883634,0.4149446,0,0.4471445,0,0,1,0,1,0.4149446,0,-0.0883634,0,0.4471445,0,0,1,0,1
0,-0.1681314,0.493061,0,0.4550982,0,0,4,1,4,0.493061,0,-0.1681314,0,0.4550982,0,0,4,1,4
0,-0.0095138,0.4223813,0,0.4149446,0,0,0,0,0,0.4223813,0,-0.0095138,0,0.4149446,0,0,0,0,0
0,-0.1250955,0.4624615,0,0.4099734,0,0,3,0,3,0.4624615,0,-0.1250955,0,0.4099734,0,0,3,0,3
0,-0.0510018,0.4094571,0,0.4367314,0,0,0,0,0,0.4094571,0,-0.0510018,0,0.4367314,0,0,0,0,0
0,-0.1707538,0.3843938,0,0.4624615,0,0,1,0,1,0.3843938,0,-0.1707538,0,0.4624615,0,0,1,0,1
1,0.1900718,0.7010026,1,0.4703214,0,0,4,1,4,0.7010026,1,0.1900718,1,0.4703214,0,0,4,1,4
1,0.4118103,0.7940128,1,0.5749922,1,1,0,2,0,0.7940128,1,0.4118103,1,0.5749922,1,1,0,2,0
1,0.5930474,0.7671347,1,0.7010026,1,2,0,3,0,0.7671347,1,0.5930474,1,0.7010026,1,2,0,3,0
1,0.4408132,0.7564299,1,0.7327806,1,5,0,6,0,0.7564299,1,0.4408132,1,0.7327806,1,5,0,6,0
1,0.5203919,0.6989215,1,0.7185503,1,6,0,7,1,0.6989215,1,0.5203919,1,0.7185503,1,6,0,7,1
1,0.4033955,0.5428742,1,0.7564299,1,7,0,8,0,0.5428742,1,0.4033955,1,0.7564299,1,7,0,8,0
1,0.4453428,0.7612108,1,0.6731427,1,2,0,2,0,0.7612108,1,0.4453428,1,0.6731427,1,2,0,2,0
1,0.5510548,0.7319404,1,0.7226714,1,3,0,3,0,0.7319404,1,0.5510548,1,0.7226714,1,3,0,3,0
0,-0.2418388,0.4565622,0,0.3291036,0,0,1,0,1,0.4565622,0,-0.2418388,0,0.3291036,0,0,1,0,1
0,-0.2715515,0.3202729,0,0.3660855,0,0,4,0,4,0.3202729,0,-0.2715515,0,0.3660855,0,0,4,0,4
0,-0.3582262,0.4607659,0,0.3639528,0,0,5,0,5,0.4607659,0,-0.3582262,0,0.3639528,0,0,5,0,5
0,-0.073483,0.4320808,0,0.3202729,0,0,0,0,0,0.4320808,0,-0.073483,0,0.3202729,0,0,0,0,0
1,0.0157146,0.4686243,0,0.4673355,0,0,3,0,3,0.4686243,0,0.0157146,1,0.4673355,0,0,3,0,3
0,-0.0466521,0.4443859,0,0.5078573,1,1,0,1,0,0.4443859,0,-0.0466521,0,0.5078573,1,1,0,1,0
0,-0.1081692,0.483206,0,0.4686243,0,0,1,0,1,0.483206,0,-0.1081692,0,0.4686243,0,0,1,0,1
1,0.1602913,0.6172083,1,0.3426384,0,0,4,1,4,0.6172083,1,0.1602913,1,0.3426384,0,0,4,1,4
1,0.2344166,0.66425940000000006,1,0.5731151,1,1,0,2,0,0.66425940000000006,1,0.2344166,1,0.5731151,1,1,0,2,0
1,0.3285188,0.5745916,1,0.6172083,1,2,0,3,0,0.5745916,1,0.3285188,1,0.6172083,1,2,0,3,0
1,0.2647188,0.6825814,1,0.6803901,1,4,0,5,0,0.6825814,1,0.2647188,1,0.6803901,1,4,0,5,0
1,0.3962052,0.657289,1,0.6323594,1,5,0,6,0,0.657289,1,0.3962052,1,0.6323594,1,5,0,6,0
1,0.3261694,0.881711,1,0.6825814,1,6,0,7,0,0.881711,1,0.3261694,1,0.6825814,1,6,0,7,0
0,-0.2924387,0.3800777,0,0.5588604,1,0,0,0,1,0.3800777,0,-0.2924387,0,0.5588604,1,0,0,0,1
0,-0.2230946,0.3078353,0,0.3537806,0,0,1,0,2,0.3078353,0,-0.2230946,0,0.3537806,0,0,1,0,2
0,-0.1854232,0.3699496,0,0.3339086,0,0,1,0,1,0.3699496,0,-0.1854232,0,0.3339086,0,0,1,0,1
0,-0.1511921,0.346791,0,0.350415,0,0,4,1,4,0.346791,0,-0.1511921,0,0.350415,0,0,4,1,4
0,-0.3064179,0.4392819,0,0.424404,0,0,5,0,5,0.4392819,0,-0.3064179,0,0.424404,0,0,5,0,5
0,-0.1214361,0.4689771,0,0.346791,0,0,6,0,6,0.4689771,0,-0.1214361,0,0.346791,0,0,6,0,6
1,0.008291,0.5268534,1,0.4309168,0,0,0,0,0,0.5268534,1,0.008291,1,0.4309168,0,0,0,0,0
1,0.0604591,0.5776305,1,0.5041455,1,1,0,1,0,0.5776305,1,0.0604591,1,0.5041455,1,1,0,1,0
1,0.1583886,0.5516275,1,0.5268534,1,2,0,2,0,0.5516275,1,0.1583886,1,0.5268534,1,2,0,2,0
1,0.3901537,0.621103,1,0.5295854,1,5,0,5,0,0.621103,1,0.3901537,1,0.5295854,1,5,0,5,0
1,0.250221,0.5595583,1,0.6885957,1,6,0,6,0,0.5595583,1,0.250221,1,0.6885957,1,6,0,6,0
1,0.1249975,0.499314,1,0.621103,1,7,0,7,0,0.499314,1,0.1249975,1,0.621103,1,7,0,7,0
1,0.0752456,0.587009,1,0.6230987,1,10,0,10,0,0.587009,1,0.0752456,1,0.6230987,1,10,0,10,0
1,0.1740179,0.5164115,1,0.5330396,1,11,0,11,1,0.5164115,1,0.1740179,1,0.5330396,1,11,0,11,1
1,0.0421208,0.4909219,1,0.587009,1,0,0,0,0,0.4909219,1,0.0421208,1,0.587009,1,0,0,0,0
0,-0.3516876,0.332643,0,0.3675244,0,0,1,3,1,0.332643,0,-0.3516876,0,0.3675244,0,0,1,3,1
0,-0.3094978,0.3513632,0,0.3122906,0,0,2,0,2,0.3513632,0,-0.3094978,0,0.3122906,0,0,2,0,2
1,0.2301033,0.5216024,1,0.4738281,0,0,0,1,0,0.5216024,1,0.2301033,1,0.4738281,0,0,0,1,0
1,0.1672459,0.5453483,1,0.547339,1,0,0,0,0,0.5453483,1,0.1672459,1,0.547339,1,0,0,0,0
1,0.0906967,0.6299234,1,0.58362289999999994,1,1,0,1,0,0.6299234,1,0.0906967,1,0.58362289999999994,1,1,0,1,0
1,0.2598468,0.6022005,1,0.5453483,1,2,0,2,0,0.6022005,1,0.2598468,1,0.5453483,1,2,0,2,0
1,0.3523014,0.5616496,1,0.6379176,1,5,0,5,1,0.5616496,1,0.3523014,1,0.6379176,1,5,0,5,1
1,0.1265761,0.4644045,0,0.6752712,1,6,0,6,0,0.4644045,0,0.1265761,1,0.6752712,1,6,0,6,0
0,-0.0690971,0.5835397,1,0.5616496,1,0,7,0,7,0.5835397,1,-0.0690971,0,0.5616496,1,0,7,0,7
1,0.336591,0.6629738,1,0.5802903,1,10,0,10,0,0.6629738,1,0.336591,1,0.5802903,1,10,0,10,0
1,0.3423227,0.6108465,1,0.6682955,1,11,0,11,0,0.6108465,1,0.3423227,1,0.6682955,1,11,0,11,0
1,0.2418903,0.4063998,0,0.6629738,1,12,0,12,1,0.4063998,0,0.2418903,1,0.6629738,1,12,0,12,1
